source,page,index,title,conf,review,ocr_raw,alt_title,y0,y1,x0,x1,current_file
AGJ.pdf,132,1,FROM MONDAY ON,0.00,yes,,FROM MONDAY ON,0,505,0,1654,132_01_FROM_MONDAY_ON.png
AGJ.pdf,132,2,FROM THIS MOMENT ON,0.90,,ROMTHSNOMENTO,FROM THIS MOMENT ON,476,1581,0,1654,132_02_FROM_THIS_MOMENT_ON.png
AGJ.pdf,132,3,FULL MOON AND EMPTY ARMS,0.97,,WLLMOONANDEMPTYARMS L,FULL MOON AND EMPTY ARMS,1550,2225,0,1654,132_03_FULL_MOON_AND_EMPTY_ARMS.png
AGJ.pdf,133,1,"GAL IN CALICO, A",0.62,,LA GALNLALCO,"GAL IN CALICO, A",0,642,0,1654,133_01_GAL_IN_CALICO_A.png
AGJ.pdf,133,2,GATEMOUTH,0.89,,GATEMOUTH,GATEMOUTH,618,1241,0,1654,133_02_GATEMOUTH.png
AGJ.pdf,133,3,"GEE BABY, AIN'T I GOOD TO YOU",0.88,,GEEBARYANTGODDTOYOU,"GEE BABY, AIN'T I GOOD TO YOU",1209,1607,0,1654,133_03_GEE_BABY_AIN_T_I_GOOD_TO_YOU.png
AGJ.pdf,133,4,GEORGIA BOBO,0.95,,GEORGABORBO,GEORGIA BOBO,1575,2260,0,1654,133_04_GEORGIA_BOBO.png
AGJ.pdf,134,1,GEORGIA GRIND,0.82,,BEORGAGRAD,GEORGIA GRIND,0,395,0,1654,134_01_GEORGIA_GRIND.png
AGJ.pdf,134,2,GEORGIA ON MY MIND,0.74,,LORGAONMYMHD,GEORGIA ON MY MIND,367,1211,0,1654,134_02_GEORGIA_ON_MY_MIND.png
AGJ.pdf,134,3,GET HAPPY,0.88,,TETHAPPY,GET HAPPY,1186,2228,0,1654,134_03_GET_HAPPY.png
AGJ.pdf,135,1,GET OUT AND GET UNDER THE MOON,0.64,,EIOUANDGUNDEKIWEMUOT,GET OUT AND GET UNDER THE MOON,0,615,0,1654,135_01_GET_OUT_AND_GET_UNDER_THE_MOON.png
AGJ.pdf,135,2,GET OUT OF TOWN,1.00,,GETOUTOFTOWN,GET OUT OF TOWN,583,1196,0,1654,135_02_GET_OUT_OF_TOWN.png
AGJ.pdf,135,3,GETTYSBURG MARCH,0.87,,GETTYSBURGHARCIK,GETTYSBURG MARCH,1172,2184,0,1654,135_03_GETTYSBURG_MARCH.png
AGJ.pdf,136,1,"GHOST OF A CHANCE WITH YOU, I DON'T STAND A",0.00,yes,,"GHOST OF A CHANCE WITH YOU, I DON'T STAND A",10,474,0,1654,136_01_GHOST_OF_A_CHANCE_WITH_YOU_I_DON_T_STAND_A.png
AGJ.pdf,136,2,GIANT STEPS,0.84,,TANTSTEPS,GIANT STEPS,445,821,0,1654,136_02_GIANT_STEPS.png
AGJ.pdf,136,3,"GIRL FROM IPANEMA, THE",0.00,yes,,"GIRL FROM IPANEMA, THE (GAROTA DE IPANEMA)",789,1507,0,1654,136_03_GIRL_FROM_IPANEMA_THE.png
AGJ.pdf,136,4,"GIRL NEXT DOOR, THE",0.00,yes,I,"GIRL NEXT DOOR, THE",1483,2067,0,1654,136_04_GIRL_NEXT_DOOR_THE.png
AGJ.pdf,137,1,GIMME A PIGFOOT,0.38,yes,MAPUFUDIA R,GIMME A PIGFOOT (AND A BOTTLE OF BEER),0,734,0,1654,137_01_GIMME_A_PIGFOOT.png
AGJ.pdf,137,2,"GIRLS GO CRAZY, THE",0.65,,Z GRLSGOCRALY,"GIRLS GO CRAZY, THE (ABOUT THE WAY I WALK)",705,1070,0,1654,137_02_GIRLS_GO_CRAZY_THE.png
AGJ.pdf,137,3,GIRL TALK,0.80,,YY YY A,GIRL TALK,1046,1400,0,1654,137_03_GIRL_TALK.png
AGJ.pdf,137,4,GLAD RAG DOLL,1.00,,GLADRAGDOLL,GLAD RAG DOLL,1376,2168,0,1654,137_04_GLAD_RAG_DOLL.png
AGJ.pdf,138,1,GIVE ME A SIMPLE LIFE,0.00,yes,,GIVE ME A SIMPLE LIFE,0,508,0,1654,138_01_GIVE_ME_A_SIMPLE_LIFE.png
AGJ.pdf,138,2,GIVE ME YOUR TELEPHONE NUMBER,0.96,,VEMEYOURTELEPHONENUMBER,GIVE ME YOUR TELEPHONE NUMBER,478,1138,0,1654,138_02_GIVE_ME_YOUR_TELEPHONE_NUMBER.png
AGJ.pdf,138,3,GLOOMY SUNDAY,0.67,,LOOMYSUNDAY,"GLOOMY SUNDAY (SZOMORU VASARNAP, SOMBRE DIMANCHE)",1114,2152,0,1654,138_03_GLOOMY_SUNDAY.png
AGJ.pdf,139,1,GLAD TO BE UNHAPPY,0.90,,LLADOBEUNHAPPY,GLAD TO BE UNHAPPY,0,475,0,1654,139_01_GLAD_TO_BE_UNHAPPY.png
AGJ.pdf,139,2,"GLORY OF LOVE, THE",0.00,yes,LLOR FOU,"GLORY OF LOVE, THE",447,997,0,1654,139_02_GLORY_OF_LOVE_THE.png
AGJ.pdf,139,3,GOD CHILD,0.93,,GODCHLD,GOD CHILD,973,1558,0,1654,139_03_GOD_CHILD.png
AGJ.pdf,139,4,GO DOWN MOSES,0.81,,O DOWM MOSESPEOPLEGO,GO DOWN MOSES (LET MY PEOPLE GO),1534,2221,0,1654,139_04_GO_DOWN_MOSES.png
AGJ.pdf,140,1,GOD BLESS THE CHILD,0.22,yes,E,GOD BLESS THE CHILD,0,916,0,1654,140_01_GOD_BLESS_THE_CHILD.png
AGJ.pdf,140,2,GOLDEN EARRINGS,0.00,yes,,GOLDEN EARRINGS,884,1699,0,1654,140_02_GOLDEN_EARRINGS.png
AGJ.pdf,140,3,GOOD BAIT,0.75,,,GOOD BAIT,1675,2218,0,1654,140_03_GOOD_BAIT.png
AGJ.pdf,141,1,GONE WITH THE WIND,0.86,,LONEWTHTHEWND,GONE WITH THE WIND,18,696,0,1654,141_01_GONE_WITH_THE_WIND.png
AGJ.pdf,141,2,GOOD-BYE,0.60,,OODBYEBY,GOOD-BYE (BLUE SERENADE),672,1199,0,1654,141_02_GOOD_BYE.png
AGJ.pdf,141,3,"GOOD LIFE, THE",0.49,yes,HGDODLFE SL,"GOOD LIFE, THE (LA BELLE VIE)",1175,1734,0,1654,141_03_GOOD_LIFE_THE.png
AGJ.pdf,141,4,GOOD MORNING BLUES,0.97,,GOODMORNAGBLWES,GOOD MORNING BLUES,1710,2118,0,1654,141_04_GOOD_MORNING_BLUES.png
AGJ.pdf,142,1,"GOOD MAN IS HARD TO FIND, A",0.00,yes,PF,"GOOD MAN IS HARD TO FIND, A",0,706,0,1654,142_01_GOOD_MAN_IS_HARD_TO_FIND_A.png
AGJ.pdf,142,2,GOOD MORNING HEARTACHE,0.00,yes,,GOOD MORNING HEARTACHE,674,1196,0,1654,142_02_GOOD_MORNING_HEARTACHE.png
AGJ.pdf,142,3,GOOD QUEEN BESS,0.92,,LOODQUEENBESS A,GOOD QUEEN BESS,1164,1414,0,1654,142_03_GOOD_QUEEN_BESS.png
AGJ.pdf,142,4,GOOD TIME FLAT BLUES,0.74,,GOODTIMEFLATBUIESTSTLLE A,GOOD TIME FLAT BLUES (FAREWELL TO STORYVILLE),1390,2243,0,1654,142_04_GOOD_TIME_FLAT_BLUES.png
AGJ.pdf,143,1,GOODY GOODY,0.17,yes,BOODTBO,GOODY GOODY,0,699,0,1654,143_01_GOODY_GOODY.png
AGJ.pdf,143,2,GOOSE PIMPLES,0.87,,LOOSEPMPLES,GOOSE PIMPLES,668,2143,0,1654,143_02_GOOSE_PIMPLES.png
AGJ.pdf,144,1,GRACE AND BEAUTY,0.71,,TRACEAMNDBEA,GRACE AND BEAUTY,0,1375,0,1654,144_01_GRACE_AND_BEAUTY.png
AGJ.pdf,144,2,GREEN EYES,0.94,,A,GREEN EYES,1351,2239,0,1654,144_02_GREEN_EYES.png
AGJ.pdf,145,1,GRANDPA'S SPELLS,0.00,yes,,GRANDPA'S SPELLS,0,1057,0,1654,145_01_GRANDPA_S_SPELLS.png
AGJ.pdf,145,2,GROOVIN' HIGH,0.83,,LGROOVINHGH,GROOVIN' HIGH (QUIET),1030,2155,0,1654,145_02_GROOVIN_HIGH.png
AGJ.pdf,146,1,GRAVY WALTZ,0.66,,RAVYWZ,GRAVY WALTZ,0,394,0,1654,146_01_GRAVY_WALTZ.png
AGJ.pdf,146,2,GUILTY,0.55,yes,OM,GUILTY,370,1011,0,1654,146_02_GUILTY.png
AGJ.pdf,146,3,GULF COAST BLUES,0.89,,WLFCOASTBLUES,GULF COAST BLUES,987,1620,0,1654,146_03_GULF_COAST_BLUES.png
AGJ.pdf,146,4,"GYPSY, THE",0.00,yes,GPY,"GYPSY, THE",1588,2175,0,1654,146_04_GYPSY_THE.png
AGJ.pdf,147,1,GULLY LOW BLUES,0.84,,GULLYLOWBLIES,GULLY LOW BLUES (S.O.L. BLUES),0,854,0,1654,147_01_GULLY_LOW_BLUES.png
AGJ.pdf,147,2,"GYPSY IN MY SOUL, THE",0.74,,LYPSYMYSOUL,"GYPSY IN MY SOUL, THE",822,1796,0,1654,147_02_GYPSY_IN_MY_SOUL_THE.png
AGJ.pdf,148,1,HALF NELSON,0.78,,HALFAELSUNI,HALF NELSON,0,409,0,1654,148_01_HALF_NELSON.png
AGJ.pdf,148,2,HALLELUJAH,1.00,,HALLELUJAH,HALLELUJAH,385,1451,0,1654,148_02_HALLELUJAH.png
AGJ.pdf,148,3,"HANDFUL OF STARS, A",0.93,,HANDFULOFSTARS,"HANDFUL OF STARS, A",1427,1823,0,1654,148_03_HANDFUL_OF_STARS_A.png
AGJ.pdf,148,4,HAND ACROSS THE TABLE,0.00,yes,S,HAND ACROSS THE TABLE,1799,2216,0,1654,148_04_HAND_ACROSS_THE_TABLE.png
AGJ.pdf,149,1,HANDFUL OF KEYS,0.92,,HANDFULOFKEYS,HANDFUL OF KEYS,0,1264,0,1654,149_01_HANDFUL_OF_KEYS.png
AGJ.pdf,149,2,HAPPINESS IS A THING CALLED JOE,0.88,,HAPPNESSATANGCALLEDJOE,HAPPINESS IS A THING CALLED JOE,1240,2201,0,1654,149_02_HAPPINESS_IS_A_THING_CALLED_JOE.png
AGJ.pdf,150,1,HAVE A HEART,0.18,yes,K,HAVE A HEART,0,714,0,1654,150_01_HAVE_A_HEART.png
AGJ.pdf,150,2,HAPPY FEET,0.85,,,HAPPY FEET,690,2211,0,1654,150_02_HAPPY_FEET.png
AGJ.pdf,151,1,,0.00,yes,,,0,669,0,1654,151_01_UNTITLED.png
AGJ.pdf,151,2,HAVEYOUEVERFELTTHATWAY,0.00,yes,HAVEYOUEVERFELTTHATWAY,HAVEYOUEVERFELTTHATWAY,645,2257,0,1654,151_02_HAVEYOUEVERFELTTHATWAY.png
AGJ.pdf,152,1,HAWAIAN LOVE SONG,0.00,yes,,HAWAIAN LOVE SONG,5,79,0,1654,152_01_HAWAIAN_LOVE_SONG.png
AGJ.pdf,152,2,HEAH ME TALKIN' TO YA,0.90,,WEAHMETALKNTOYA,HEAH ME TALKIN' TO YA,55,907,0,1654,152_02_HEAH_ME_TALKIN_TO_YA.png
AGJ.pdf,152,3,HE AIN'T GOT RHYTHM,0.71,,EANTGOTRAYTHM,HE AIN'T GOT RHYTHM,875,1724,0,1654,152_03_HE_AIN_T_GOT_RHYTHM.png
AGJ.pdf,152,4,HEAT WAVE,0.88,,IEATWAVE,HEAT WAVE,1696,2140,0,1654,152_04_HEAT_WAVE.png
AGJ.pdf,153,1,HEARTACHES,1.00,,HEARTACHES,HEARTACHES,0,720,0,1654,153_01_HEARTACHES.png
AGJ.pdf,153,2,HEART AND SOUL,1.00,,HEARTANDSOUL,HEART AND SOUL,688,1433,0,1654,153_02_HEART_AND_SOUL.png
AGJ.pdf,153,3,HELLO DOLLY,0.58,,KELLO DOLLY,HELLO DOLLY,1403,2272,0,1654,153_03_HELLO_DOLLY.png
AGJ.pdf,154,1,"HEAVEN, HEAVEN",0.00,yes,,"HEAVEN, HEAVEN",0,340,0,1654,154_01_HEAVEN_HEAVEN.png
AGJ.pdf,154,2,HEEBIE JEEBIES,0.75,,HEEBEJEEBES,HEEBIE JEEBIES,308,2156,0,1654,154_02_HEEBIE_JEEBIES.png
AGJ.pdf,155,1,HELLO YOUNG LOVERS,0.97,,HELLOYOUNGLOVERS,HELLO YOUNG LOVERS,5,1177,0,1654,155_01_HELLO_YOUNG_LOVERS.png
AGJ.pdf,155,2,HENDERSON STOMP,0.97,,LHENDERSONSTOMP,HENDERSON STOMP,1145,2280,0,1654,155_02_HENDERSON_STOMP.png
AGJ.pdf,156,1,HERE'S THAT RAINY DAY,0.61,,HEKESIHALKATTDAY,HERE'S THAT RAINY DAY,0,661,0,1654,156_01_HERE_S_THAT_RAINY_DAY.png
AGJ.pdf,156,2,HERSHEY BAR,1.00,,HERSHEYBAR,HERSHEY BAR,629,1080,0,1654,156_02_HERSHEY_BAR.png
AGJ.pdf,156,3,HESITATING BLUES,0.83,,HESTATNGBLUES E,HESITATING BLUES,1056,1808,0,1654,156_03_HESITATING_BLUES.png
AGJ.pdf,156,4,HEY LAWDY MAMA,0.92,,EYLAWDYMAMA,HEY LAWDY MAMA,1776,2195,0,1654,156_04_HEY_LAWDY_MAMA.png
AGJ.pdf,157,1,HI FLY,0.75,,FLY,HI FLY,12,573,0,1654,157_01_HI_FLY.png
AGJ.pdf,157,2,HIGH SOCIETY,0.74,,HGHSOCEW,HIGH SOCIETY,549,2212,0,1654,157_02_HIGH_SOCIETY.png
AGJ.pdf,158,1,HINDUSTAN,0.75,,ADUSTAN,HINDUSTAN,0,837,0,1654,158_01_HINDUSTAN.png
AGJ.pdf,158,2,HIT THAT JIVE JACK,0.80,,LTTHATJVEJSACK E,HIT THAT JIVE JACK,813,1202,0,1654,158_02_HIT_THAT_JIVE_JACK.png
AGJ.pdf,158,3,HONEYSUCKLE ROSE,1.00,,HONEYSUCKLEROSE,HONEYSUCKLE ROSE,1170,2195,0,1654,158_03_HONEYSUCKLE_ROSE.png
AGJ.pdf,159,1,"HOLD TIGHT, HOLD TIGHT",0.69,,HOLDTGHTHOLDTGHT,"HOLD TIGHT, HOLD TIGHT (WANT SOME SEA FOOD MAMA)",1,537,0,1654,159_01_HOLD_TIGHT_HOLD_TIGHT.png
AGJ.pdf,159,2,HOME,0.53,yes,LHOME,HOME (WHEN SHADOWS FALL),505,1072,0,1654,159_02_HOME.png
AGJ.pdf,159,3,HONEY,1.00,,HONEY,HONEY,1045,1422,0,1654,159_03_HONEY.png
AGJ.pdf,159,4,HONKY TONK TOWN,0.61,,BOKYT T DON,HONKY TONK TOWN,1390,1506,0,1654,159_04_HONKY_TONK_TOWN.png
AGJ.pdf,159,5,HONKY TONK TRAIN BLUES,0.42,yes,HONKYTONKTRANBLUES,HONKY TONK TRAIN BLUES,1482,2163,0,1654,159_05_HONKY_TONK_TRAIN_BLUES.png
AGJ.pdf,160,1,HOT LIPS,0.83,,HOTLPS,HOT LIPS,0,887,0,1654,160_01_HOT_LIPS.png
AGJ.pdf,160,2,"HOT TIME IN THE OLD TOWN TONIGHT, THERE'LL BE A",0.00,yes,CT H,"HOT TIME IN THE OLD TOWN TONIGHT, THERE'LL BE A",863,1612,0,1654,160_02_HOT_TIME_IN_THE_OLD_TOWN_TONIGHT_THERE_LL_BE_A.png
AGJ.pdf,160,3,HOW AM I TO KNOW,0.00,yes,IWTKO J,HOW AM I TO KNOW,1580,2222,0,1654,160_03_HOW_AM_I_TO_KNOW.png
AGJ.pdf,161,1,HOW ABOUT YOU,0.73,,HOWABULITUU,HOW ABOUT YOU,0,701,0,1654,161_01_HOW_ABOUT_YOU.png
AGJ.pdf,161,2,HOW COME YOU DO ME LIKE YOU DO,0.91,,HOWCOMEYOUDOMELKEYOUNO,HOW COME YOU DO ME LIKE YOU DO,670,1591,0,1654,161_02_HOW_COME_YOU_DO_ME_LIKE_YOU_DO.png
AGJ.pdf,161,3,HOW COULD YOU,0.91,,HOWCOULDYOU,HOW COULD YOU,1562,2194,0,1654,161_03_HOW_COULD_YOU.png
AGJ.pdf,162,1,HOW CAN YOU FALL ME,0.50,yes,CA NY,HOW CAN YOU FALL ME,0,337,0,1654,162_01_HOW_CAN_YOU_FALL_ME.png
AGJ.pdf,162,2,HOW COULD I BE BLUE,0.97,,HOWCOULDBEBLUE,HOW COULD I BE BLUE,305,1089,0,1654,162_02_HOW_COULD_I_BE_BLUE.png
AGJ.pdf,162,3,HOW HIGH THE MOON,0.86,,HOWWGHTHEMOON,HOW HIGH THE MOON,1065,1753,0,1654,162_03_HOW_HIGH_THE_MOON.png
AGJ.pdf,162,4,"HOW LONG, HOW LONG BLUES",0.97,,OWLONGHOWLONGBLUES,"HOW LONG, HOW LONG BLUES",1724,2043,0,1654,162_04_HOW_LONG_HOW_LONG_BLUES.png
AGJ.pdf,163,1,HOW DEEP IS THE OCEAN,0.52,yes,HOUWOEEPIAEOLTAT,HOW DEEP IS THE OCEAN (HOW HIGH IS THE SKY),0,649,0,1654,163_01_HOW_DEEP_IS_THE_OCEAN.png
AGJ.pdf,163,2,HOW INSENSITIVE,0.72,,HOWNSENSTVEG,HOW INSENSITIVE (INSENSATEZ),625,1340,0,1654,163_02_HOW_INSENSITIVE.png
AGJ.pdf,163,3,HOW LONG HAS THIS BEEN GOING ON ?,0.90,,HOWLONGHASTHSBEENGONGON,HOW LONG HAS THIS BEEN GOING ON ?,1316,1844,0,1654,163_03_HOW_LONG_HAS_THIS_BEEN_GOING_ON.png
AGJ.pdf,163,4,"HUCKLE BUCK, THE",0.31,yes,HUCKLEBUCK,"HUCKLE BUCK, THE",1815,2252,0,1654,163_04_HUCKLE_BUCK_THE.png
AGJ.pdf,164,1,HOW'M I DOIN',0.50,yes,WMDON,"HOW'M I DOIN' (HEY, HEY !)",12,657,0,1654,164_01_HOW_M_I_DOIN.png
AGJ.pdf,164,2,HULA LOU,0.86,,MULALOU P,HULA LOU,630,1422,0,1654,164_02_HULA_LOU.png
AGJ.pdf,164,3,HUMORESQUE,1.00,,HUMORESQUE M,HUMORESQUE,1390,2288,0,1654,164_03_HUMORESQUE.png
AGJ.pdf,165,1,"HUNDRED YEARS FROM TODAY, A",0.56,,HUNDKEDTEAKSTKUMIUDAT,"HUNDRED YEARS FROM TODAY, A",0,886,0,1654,165_01_HUNDRED_YEARS_FROM_TODAY_A.png
AGJ.pdf,166,1,I AIN'T GONNA GIVE NOBODY NONE O' THIS JELLY ROLL,0.63,,BATIUGUNNANOBUDTTONEUIWYJELYROLL,I AIN'T GONNA GIVE NOBODY NONE O' THIS JELLY ROLL,0,823,0,1648,166_01_I_AIN_T_GONNA_GIVE_NOBODY_NONE_O_THIS_JELLY_ROLL.png
AGJ.pdf,166,2,I AIN'T GONNA TELL NOBODY,0.59,,IAWTGONNATELLNOBODY,I AIN'T GONNA TELL NOBODY (WONDERFUL DREAM),791,1453,0,1648,166_02_I_AIN_T_GONNA_TELL_NOBODY.png
AGJ.pdf,166,3,I AIN'T GOT NOBODY,0.53,yes,ANTGOTNOBODY,I AIN'T GOT NOBODY (AND THERE'S NOBODY CARES OF ME),1421,2320,0,1648,166_03_I_AIN_T_GOT_NOBODY.png
AGJ.pdf,167,1,I AIN'T GOT NOTHIN' BUT THE BLUES,0.47,yes,LF JAVWIHUIRTDULTHEDLUED,I AIN'T GOT NOTHIN' BUT THE BLUES,0,359,0,1648,167_01_I_AIN_T_GOT_NOTHIN_BUT_THE_BLUES.png
AGJ.pdf,167,2,I APOLOGIZE,0.89,,APOLOGZE,I APOLOGIZE,329,838,0,1648,167_02_I_APOLOGIZE.png
AGJ.pdf,167,3,I BELIEVE IN MIRACLES,0.88,,TBELEVENMRACLES,I BELIEVE IN MIRACLES,807,1323,0,1648,167_03_I_BELIEVE_IN_MIRACLES.png
AGJ.pdf,167,4,I CAN'T GIVE YOU ANYTHING BUT LOVE,0.91,,TCANTGVEYOUANYTNNGBUTLOVE BABY,I CAN'T GIVE YOU ANYTHING BUT LOVE,1292,2224,0,1648,167_04_I_CAN_T_GIVE_YOU_ANYTHING_BUT_LOVE.png
AGJ.pdf,168,1,I CAN'T BELIEVE THAT YOU'RE IN LOVE WITH ME,0.87,,BANTBELEVETHATYOUREMLOVEWIHME,I CAN'T BELIEVE THAT YOU'RE IN LOVE WITH ME,0,363,0,1648,168_01_I_CAN_T_BELIEVE_THAT_YOU_RE_IN_LOVE_WITH_ME.png
AGJ.pdf,168,2,I CAN'T DANCE,0.36,yes,FCANTDANCE A,I CAN'T DANCE (I GOT ANTS IN MY PANTS),339,731,0,1648,168_02_I_CAN_T_DANCE.png
AGJ.pdf,168,3,I CAN'T GET STARTED WITH YOU,0.87,,CANTGETSTARTEDWTKYOU R,I CAN'T GET STARTED WITH YOU,700,1471,0,1648,168_03_I_CAN_T_GET_STARTED_WITH_YOU.png
AGJ.pdf,168,4,ICE CREAM,0.88,,,ICE CREAM,1447,2286,0,1648,168_04_ICE_CREAM.png
AGJ.pdf,169,1,I CAN'T STOP LOVING YOU,0.00,yes,,I CAN'T STOP LOVING YOU,0,651,0,1648,169_01_I_CAN_T_STOP_LOVING_YOU.png
AGJ.pdf,169,2,I CONCENTRATE ON YOU,0.81,,I TCONLENTRATEONYOL,I CONCENTRATE ON YOU,627,1804,0,1648,169_02_I_CONCENTRATE_ON_YOU.png
AGJ.pdf,169,3,IDAHO,0.29,yes,DAKO,IDAHO,1772,2188,0,1648,169_03_IDAHO.png
AGJ.pdf,170,1,I COULD HAVE DANCE ALL NIGHT,0.15,yes,VEDANCEALLNG T,I COULD HAVE DANCE ALL NIGHT,0,656,0,1648,170_01_I_COULD_HAVE_DANCE_ALL_NIGHT.png
AGJ.pdf,170,2,I COULD WRITE A BOOK,0.19,yes,LOULD WRTEABOOK S,I COULD WRITE A BOOK,624,1315,0,1648,170_02_I_COULD_WRITE_A_BOOK.png
AGJ.pdf,170,3,I COVER THE WATERFRONT,0.91,,COVERTHEWATERFRONT O,I COVER THE WATERFRONT,1287,2245,0,1648,170_03_I_COVER_THE_WATERFRONT.png
AGJ.pdf,171,1,I CRIED FOR YOU IDA,0.13,yes,JAKED,I CRIED FOR YOU IDA (SWEET AS APPLE CIDER) 171 I'D CLIMB THE HIGHEST MOUNTAIN,0,1731,0,1648,171_01_I_CRIED_FOR_YOU_IDA.png
AGJ.pdf,171,2,I DON'T KNOW WHY,0.81,,TDONTKNOWWHY,I DON'T KNOW WHY (I JUST DO),1701,2226,0,1648,171_02_I_DON_T_KNOW_WHY.png
AGJ.pdf,172,1,I DIDN'T KNOW ABOUT YOU,0.68,,DDNTKNOWABDITYOU T,I DIDN'T KNOW ABOUT YOU (SENTIMENTAL LADY),0,538,0,1648,172_01_I_DIDN_T_KNOW_ABOUT_YOU.png
AGJ.pdf,172,2,I DIDN'T KNOW WHAT TIME IT WAS,0.91,,DONTKNOWWHAT TMETWAS,I DIDN'T KNOW WHAT TIME IT WAS,514,1272,0,1648,172_02_I_DIDN_T_KNOW_WHAT_TIME_IT_WAS.png
AGJ.pdf,172,3,I DOUBLE DARE YOU,0.53,yes,TDOUBLEDAREYOU M,I DOUBLE DARE YOU,1248,2212,0,1648,172_03_I_DOUBLE_DARE_YOU.png
AGJ.pdf,173,1,I DON'T WANT TO SET THE WORLD ON FIRE,0.00,yes,BLDONTW,I DON'T WANT TO SET THE WORLD ON FIRE,0,699,0,1648,173_01_I_DON_T_WANT_TO_SET_THE_WORLD_ON_FIRE.png
AGJ.pdf,173,2,I DON'T WANT TO WALK WITHOUT YOU,0.86,,FTDONTWANTTOWAKWTHOUTY,I DON'T WANT TO WALK WITHOUT YOU,671,1223,0,1648,173_02_I_DON_T_WANT_TO_WALK_WITHOUT_YOU.png
AGJ.pdf,173,3,I FALL IN LOVE TOO EASILY,0.84,,TFALLNLOVETODEASLY,I FALL IN LOVE TOO EASILY,1191,1583,0,1648,173_03_I_FALL_IN_LOVE_TOO_EASILY.png
AGJ.pdf,173,4,IF I HAD YOU,0.88,,N FHADYOU,IF I HAD YOU,1559,2163,0,1648,173_04_IF_I_HAD_YOU.png
AGJ.pdf,174,1,IF DREAMS COME TRUE,0.22,yes,METRUE,IF DREAMS COME TRUE,0,700,0,1648,174_01_IF_DREAMS_COME_TRUE.png
AGJ.pdf,174,2,IF I COULD BE WITH YOU,0.70,,BFCOULDBEWTHYOU,IF I COULD BE WITH YOU (ONE HOUR TONIGHT),671,1499,0,1648,174_02_IF_I_COULD_BE_WITH_YOU.png
AGJ.pdf,174,3,IF I LOVE AGAIN,0.38,yes,BFLOVEAGAN,IF I LOVE AGAIN,1475,2185,0,1648,174_03_IF_I_LOVE_AGAIN.png
AGJ.pdf,175,1,IF I SHOULD LOSE YOU,1.00,,IFISHOULDLOSEYOU,IF I SHOULD LOSE YOU,0,527,0,1648,175_01_IF_I_SHOULD_LOSE_YOU.png
AGJ.pdf,175,2,IF I WERE A BELL,0.87,,I WERE ABELL,IF I WERE A BELL,495,1052,0,1648,175_02_IF_I_WERE_A_BELL.png
AGJ.pdf,175,3,I FOUND A MILLION DOLLAR BABY,0.93,,FOUNDAMLLONDOLLARBABY,I FOUND A MILLION DOLLAR BABY,1020,1437,0,1648,175_03_I_FOUND_A_MILLION_DOLLAR_BABY.png
AGJ.pdf,175,4,IF YOU COULD SEE ME NOW,0.77,,P IFOUNDANEWBARY TFOUNDANBABY,IF YOU COULD SEE ME NOW,1413,2244,0,1648,175_04_IF_YOU_COULD_SEE_ME_NOW.png
AGJ.pdf,176,1,IF YOU KNEW SUSIE,0.07,yes,,IF YOU KNEW SUSIE (LIKE I KNOW SUSIE),0,621,0,1648,176_01_IF_YOU_KNEW_SUSIE.png
AGJ.pdf,176,2,IF YOU WERE THE ONLY GIRL IN THE WORLD,0.84,,FYOUWERETHEONLYGRLNTHEWORID,IF YOU WERE THE ONLY GIRL IN THE WORLD,589,1357,0,1648,176_02_IF_YOU_WERE_THE_ONLY_GIRL_IN_THE_WORLD.png
AGJ.pdf,176,3,I GOT PLENTY O' NUTTIN',0.88,,BGOTPLENTYONUTTN,I GOT PLENTY O' NUTTIN',1325,2240,0,1648,176_03_I_GOT_PLENTY_O_NUTTIN.png
AGJ.pdf,177,1,I GET A KICK OUT OF YOU,0.00,yes,,I GET A KICK OUT OF YOU,0,1183,0,1648,177_01_I_GET_A_KICK_OUT_OF_YOU.png
AGJ.pdf,177,2,I GOT IT BAD,0.72,,TGOTTBADATG,I GOT IT BAD (AND THAT AIN'T GOOD),1153,2053,0,1648,177_02_I_GOT_IT_BAD.png
AGJ.pdf,178,1,I GOT RHYTHM,0.95,,LGOTRHYTHM,I GOT RHYTHM,16,663,0,1648,178_01_I_GOT_RHYTHM.png
AGJ.pdf,178,2,I GOTTA RIGHT TO SING THE BLUES,0.64,,GOTTARGHTTOSNGTHEBLUES,I GOTTA RIGHT TO SING THE BLUES,631,1183,0,1648,178_02_I_GOTTA_RIGHT_TO_SING_THE_BLUES.png
AGJ.pdf,178,3,I GUESS I HAVE TO CHANGE MY PLAN,0.92,,BUESSRAVETOCHANGEMYPLAN,I GUESS I HAVE TO CHANGE MY PLAN,1151,1752,0,1648,178_03_I_GUESS_I_HAVE_TO_CHANGE_MY_PLAN.png
AGJ.pdf,178,4,I HEAR MUSIC,0.84,,IHEARMUSC,I HEAR MUSIC,1720,2320,0,1648,178_04_I_HEAR_MUSIC.png
AGJ.pdf,179,1,I HADN'T ANYONE TILL YOU,0.10,yes,NB,I HADN'T ANYONE TILL YOU,0,504,0,1648,179_01_I_HADN_T_ANYONE_TILL_YOU.png
AGJ.pdf,179,2,I HAD THE CRAZIEST DREAM,0.92,,YTWADTHECRAZESTDREAM,I HAD THE CRAZIEST DREAM,473,979,0,1648,179_02_I_HAD_THE_CRAZIEST_DREAM.png
